Date,Rate
2011-09-01,0.005524
2011-08-31,0.00567
2011-08-30,0.005437
2011-08-26,0.005526
2011-08-25,0.005488
2011-08-24,0.005438
2011-08-23,0.005423
2011-08-22,0.005415
2011-08-19,0.005421
2011-08-18,0.005397
2011-08-17,0.005386
2011-08-16,0.005401
2011-08-15,0.005373
2011-08-12,0.005328
2011-08-11,0.005315
2011-08-10,0.005278
2011-08-09,0.005258
2011-08-08,0.005258
2011-08-05,0.005241
2011-08-04,0.005266
2011-08-03,0.005352
2011-08-02,0.005353
2011-08-01,0.005328
2011-07-29,0.005562
2011-07-28,0.005242
2011-07-27,0.00524
2011-07-26,0.005175
2011-07-25,0.005224
2011-07-22,0.00523
2011-07-21,0.005215
2011-07-20,0.005238
2011-07-19,0.00523
2011-07-18,0.005217
2011-07-15,0.005272
2011-07-14,0.005195
2011-07-13,0.005199
2011-07-12,0.00518
2011-07-11,0.005225
2011-07-08,0.005189
2011-07-07,0.005171
2011-07-06,0.005205
2011-07-05,0.005207
2011-07-04,0.005167
2011-07-01,0.005205
2011-06-30,0.007368
2011-06-29,0.005307
2011-06-28,0.005184
2011-06-27,0.005175
2011-06-24,0.005215
2011-06-23,0.005173
2011-06-22,0.005155
2011-06-21,0.005179
2011-06-20,0.005182
2011-06-17,0.005187
2011-06-16,0.005165
2011-06-15,0.005123
2011-06-14,0.005205
2011-06-13,0.005256
2011-06-10,0.005259
2011-06-09,0.005226
2011-06-08,0.005224
2011-06-07,0.005192
2011-06-06,0.005242
2011-06-03,0.005309
2011-06-02,0.005237
2011-06-01,0.005275
2011-05-31,0.005418
2011-05-27,0.005189
2011-05-26,0.005163
2011-05-25,0.005129
2011-05-24,0.005185
2011-05-23,0.005162
2011-05-20,0.005174
2011-05-19,0.005129
2011-05-18,0.005144
2011-05-17,0.005147
2011-05-16,0.005179
2011-05-13,0.005136
2011-05-12,0.005196
2011-05-11,0.005156
2011-05-10,0.0052
2011-05-09,0.005263
2011-05-06,0.005256
2011-05-05,0.00534
2011-05-04,0.005365
2011-05-03,0.005402
2011-04-28,0.005572
2011-04-27,0.005365
2011-04-26,0.00536
2011-04-21,0.005363
2011-04-20,0.005233
2011-04-19,0.005242
2011-04-18,0.005239
2011-04-15,0.005155
2011-04-14,0.005191
2011-04-13,0.00514
2011-04-12,0.005155
2011-04-11,0.005196
2011-04-08,0.005258
2011-04-07,0.005123
2011-04-06,0.005127
2011-04-05,0.005166
2011-04-04,0.005153
2011-04-01,0.005283
2011-03-31,0.005396
2011-03-30,0.005202
2011-03-29,0.005139
2011-03-28,0.005175
2011-03-25,0.005188
2011-03-24,0.005125
2011-03-23,0.005078
2011-03-22,0.00517
2011-03-21,0.005166
2011-03-18,0.005183
2011-03-17,0.005156
2011-03-16,0.005133
2011-03-15,0.005129
2011-03-14,0.005154
2011-03-11,0.005142
2011-03-10,0.005124
2011-03-09,0.005107
2011-03-08,0.005138
2011-03-07,0.005176
2011-03-04,0.005155
2011-03-03,0.005122
2011-03-02,0.005086
2011-03-01,0.005105
2011-02-28,0.005136
2011-02-25,0.005102
2011-02-24,0.005087
2011-02-23,0.005078
2011-02-22,0.0051
2011-02-21,0.005102
2011-02-18,0.005107
2011-02-17,0.005091
2011-02-16,0.005093
2011-02-15,0.005152
2011-02-14,0.005118
2011-02-11,0.005157
2011-02-10,0.005083
2011-02-09,0.005047
2011-02-08,0.005048
2011-02-07,0.004999
2011-02-04,0.005094
2011-02-03,0.005039
2011-02-02,0.005024
2011-02-01,0.005017
2011-01-31,0.005108
2011-01-28,0.005079
2011-01-27,0.005071
2011-01-26,0.00505
2011-01-25,0.005036
2011-01-24,0.005059
2011-01-21,0.005062
2011-01-20,0.005023
2011-01-19,0.005068
2011-01-18,0.005065
2011-01-17,0.005036
2011-01-14,0.005041
2011-01-13,0.005038
2011-01-12,0.005034
2011-01-11,0.005029
2011-01-10,0.005081
2011-01-07,0.005069
2011-01-06,0.005052
2011-01-05,0.005071
2011-01-04,0.00511
2010-12-31,0.005564
2010-12-30,0.005131
2010-12-29,0.005129
2010-12-24,0.005208
2010-12-23,0.005118
2010-12-22,0.005144
2010-12-21,0.005134
2010-12-20,0.005113
2010-12-17,0.005164
2010-12-16,0.005149
2010-12-15,0.005133
2010-12-14,0.005175
2010-12-13,0.005117
2010-12-10,0.005192
2010-12-09,0.005161
2010-12-08,0.005185
2010-12-07,0.005129
2010-12-06,0.005145
2010-12-03,0.005145
2010-12-02,0.005167
2010-12-01,0.005234
2010-11-30,0.00524
2010-11-29,0.005121
2010-11-26,0.005134
2010-11-25,0.005094
2010-11-24,0.005081
2010-11-23,0.005065
2010-11-22,0.00505
2010-11-19,0.005088
2010-11-18,0.00504
2010-11-17,0.005045
2010-11-16,0.005049
2010-11-15,0.005065
2010-11-12,0.005075
2010-11-11,0.005063
2010-11-10,0.005079
2010-11-09,0.005065
2010-11-08,0.005106
2010-11-05,0.005101
2010-11-04,0.005045
2010-11-03,0.005078
2010-11-02,0.005084
2010-11-01,0.005117
2010-10-29,0.005124
2010-10-28,0.005069
2010-10-27,0.005111
2010-10-26,0.005087
2010-10-25,0.005056
2010-10-22,0.005095
2010-10-21,0.005075
2010-10-20,0.005091
2010-10-19,0.005097
2010-10-18,0.005073
2010-10-15,0.00514
2010-10-14,0.005102
2010-10-13,0.005041
2010-10-12,0.00504
2010-10-11,0.00505
2010-10-08,0.005028
2010-10-07,0.005026
2010-10-06,0.005067
2010-10-05,0.00506
2010-10-04,0.005092
2010-10-01,0.005213
2010-09-30,0.005227
2010-09-29,0.005035
2010-09-28,0.005019
2010-09-27,0.005068
2010-09-24,0.005043
2010-09-23,0.005011
2010-09-22,0.005005
2010-09-21,0.00501
2010-09-20,0.005042
2010-09-17,0.005066
2010-09-16,0.005027
2010-09-15,0.004974
2010-09-14,0.004994
2010-09-13,0.004974
2010-09-10,0.004994
2010-09-09,0.004959
2010-09-08,0.004956
2010-09-07,0.004966
2010-09-06,0.004974
2010-09-03,0.004979
2010-09-02,0.004961
2010-09-01,0.004929
2010-08-31,0.005007
2010-08-27,0.004969
2010-08-26,0.004928
2010-08-25,0.004937
2010-08-24,0.004891
2010-08-23,0.004906
2010-08-20,0.004913
2010-08-19,0.004889
2010-08-18,0.004879
2010-08-17,0.004895
2010-08-16,0.004893
2010-08-13,0.004903
2010-08-12,0.004904
2010-08-11,0.004894
2010-08-10,0.00489
2010-08-09,0.004897
2010-08-06,0.004909
2010-08-05,0.004902
2010-08-04,0.004906
2010-08-03,0.004889
2010-08-02,0.004903
2010-07-30,0.004916
2010-07-29,0.004874
2010-07-28,0.004891
2010-07-27,0.004899
2010-07-26,0.004934
2010-07-23,0.004897
2010-07-22,0.004914
2010-07-21,0.004896
2010-07-20,0.004883
2010-07-19,0.004855
2010-07-16,0.004891
2010-07-15,0.004882
2010-07-14,0.004903
2010-07-13,0.004896
2010-07-12,0.004886
2010-07-09,0.004877
2010-07-08,0.004934
2010-07-07,0.004914
2010-07-06,0.004914
2010-07-05,0.004912
2010-07-02,0.004895
2010-07-01,0.004933
2010-06-30,0.005005
2010-06-29,0.004901
2010-06-28,0.00487
2010-06-25,0.004872
2010-06-24,0.004882
2010-06-23,0.004874
2010-06-22,0.004867
2010-06-21,0.004895
2010-06-18,0.004878
2010-06-17,0.004863
2010-06-16,0.00486
2010-06-15,0.00488
2010-06-14,0.004875
2010-06-11,0.004873
2010-06-10,0.004855
2010-06-09,0.004848
2010-06-08,0.004831
2010-06-07,0.004831
2010-06-04,0.004838
2010-06-03,0.004834
2010-06-02,0.004857
2010-06-01,0.004852
2010-05-28,0.004833
2010-05-27,0.004866
2010-05-26,0.004889
2010-05-25,0.004927
2010-05-24,0.004853
2010-05-21,0.004887
2010-05-20,0.004825
2010-05-19,0.004788
2010-05-18,0.004804
2010-05-17,0.004793
2010-05-14,0.004836
2010-05-13,0.004773
2010-05-12,0.004824
2010-05-11,0.004869
2010-05-10,0.004966
2010-05-07,0.004944
2010-05-06,0.004772
2010-05-05,0.004801
2010-05-04,0.004744
2010-04-30,0.004769
2010-04-29,0.004753
2010-04-28,0.004745
2010-04-27,0.004716
2010-04-26,0.00475
2010-04-23,0.004743
2010-04-22,0.004729
2010-04-21,0.004721
2010-04-20,0.004717
2010-04-19,0.004728
2010-04-16,0.004694
2010-04-15,0.004756
2010-04-14,0.004717
2010-04-13,0.004738
2010-04-12,0.0047
2010-04-09,0.004708
2010-04-08,0.004698
2010-04-07,0.004698
2010-04-06,0.004712
2010-04-01,0.004735
2010-03-31,0.004707
2010-03-30,0.004699
2010-03-29,0.004728
2010-03-26,0.004716
2010-03-25,0.004736
2010-03-24,0.004712
2010-03-23,0.004742
2010-03-22,0.004711
2010-03-19,0.004698
2010-03-18,0.004682
2010-03-17,0.004699
2010-03-16,0.004737
2010-03-15,0.004715
2010-03-12,0.004732
2010-03-11,0.004681
2010-03-10,0.004697
2010-03-09,0.004758
2010-03-08,0.004725
2010-03-05,0.004744
2010-03-04,0.004657
2010-03-03,0.004674
2010-03-02,0.004746
2010-03-01,0.004692
2010-02-26,0.004708
2010-02-25,0.004673
2010-02-24,0.004679
2010-02-23,0.004728
2010-02-22,0.004686
2010-02-19,0.004714
2010-02-18,0.004686
2010-02-17,0.004676
2010-02-16,0.004653
2010-02-15,0.004672
2010-02-12,0.0047
2010-02-11,0.004708
2010-02-10,0.004661
2010-02-09,0.00473
2010-02-08,0.004687
2010-02-05,0.004644
2010-02-04,0.004659
2010-02-03,0.004602
2010-02-02,0.004598
2010-02-01,0.004585
2010-01-29,0.004679
2010-01-28,0.004571
2010-01-27,0.004566
2010-01-26,0.004538
2010-01-25,0.004584
2010-01-22,0.004552
2010-01-21,0.004533
2010-01-20,0.004542
2010-01-19,0.004556
2010-01-18,0.004548
2010-01-15,0.004521
2010-01-14,0.004545
2010-01-13,0.00453
2010-01-12,0.00449
2010-01-11,0.004523
2010-01-08,0.004546
2010-01-07,0.004541
2010-01-06,0.004534
2010-01-05,0.004514
2010-01-04,0.004487
2009-12-31,0.004434
2009-12-30,0.004489
2009-12-29,0.00448
2009-12-24,0.004553
2009-12-23,0.004557
2009-12-22,0.004522
2009-12-21,0.004512
2009-12-18,0.004478
2009-12-17,0.004437
2009-12-16,0.004461
2009-12-15,0.004506
2009-12-14,0.004478
2009-12-11,0.004504
2009-12-10,0.004461
2009-12-09,0.004429
2009-12-08,0.004458
2009-12-07,0.004491
2009-12-04,0.004502
2009-12-03,0.004522
2009-12-02,0.004532
2009-12-01,0.004517
2009-11-30,0.004499
2009-11-27,0.004503
2009-11-26,0.00454
2009-11-25,0.004508
2009-11-24,0.004527
2009-11-23,0.004521
2009-11-20,0.004516
2009-11-19,0.004489
2009-11-18,0.004509
2009-11-17,0.004499
2009-11-16,0.00452
2009-11-13,0.004505
2009-11-12,0.004514
2009-11-11,0.00456
2009-11-10,0.004514
2009-11-09,0.004487
2009-11-06,0.004523
2009-11-05,0.004518
2009-11-04,0.004462
2009-11-03,0.004479
2009-11-02,0.004498
2009-10-30,0.004489
2009-10-29,0.004527
2009-10-28,0.004493
2009-10-27,0.004521
2009-10-26,0.004516
2009-10-23,0.004571
2009-10-22,0.004554
2009-10-21,0.00449
2009-10-20,0.004514
2009-10-19,0.004484
2009-10-16,0.004506
2009-10-15,0.004483
2009-10-14,0.004465
2009-10-13,0.004469
2009-10-12,0.004465
2009-10-09,0.004463
2009-10-08,0.004411
2009-10-07,0.004385
2009-10-06,0.004356
2009-10-05,0.004413
2009-10-02,0.004428
2009-10-01,0.004384
2009-09-30,0.004203
2009-09-29,0.0043
2009-09-28,0.004314
2009-09-25,0.004317
2009-09-24,0.004267
2009-09-23,0.004282
2009-09-22,0.004308
2009-09-21,0.004287
2009-09-18,0.004335
2009-09-17,0.004319
2009-09-16,0.004391
2009-09-15,0.004397
2009-09-14,0.00438
2009-09-11,0.004391
2009-09-10,0.004223
2009-09-09,0.004307
2009-09-08,0.004351
2009-09-07,0.004296
2009-09-04,0.004267
2009-09-03,0.004254
2009-09-02,0.004232
2009-09-01,0.004232
2009-08-28,0.004352
2009-08-27,0.004263
2009-08-26,0.004223
2009-08-25,0.004191
2009-08-24,0.004252
2009-08-21,0.004267
2009-08-20,0.00422
2009-08-19,0.00429
2009-08-18,0.004254
2009-08-17,0.004163
2009-08-14,0.00423
2009-08-13,0.004191
2009-08-12,0.004161
2009-08-11,0.004191
2009-08-10,0.004221
2009-08-07,0.004219
2009-08-06,0.004229
2009-08-05,0.004201
2009-08-04,0.004135
2009-08-03,0.004145
2009-07-31,0.004178
2009-07-30,0.004166
2009-07-29,0.004159
2009-07-28,0.004192
2009-07-27,0.004164
2009-07-24,0.004211
2009-07-23,0.004216
2009-07-22,0.004154
2009-07-21,0.004171
2009-07-20,0.004188
2009-07-17,0.004171
2009-07-16,0.004104
2009-07-15,0.004035
2009-07-14,0.004122
2009-07-13,0.004163
2009-07-10,0.004198
2009-07-09,0.004157
2009-07-08,0.004158
2009-07-07,0.004248
2009-07-06,0.004171
2009-07-03,0.0043
2009-07-02,0.00416
2009-07-01,0.004195
2009-06-30,0.003711
2009-06-29,0.004139
2009-06-26,0.004119
2009-06-25,0.00413
2009-06-24,0.004089
2009-06-23,0.004067
2009-06-22,0.00411
2009-06-19,0.00409
2009-06-18,0.003988
2009-06-17,0.004153
2009-06-16,0.004237
2009-06-15,0.00425
2009-06-12,0.004277
2009-06-11,0.004273
2009-06-10,0.004204
2009-06-09,0.00427
2009-06-08,0.004208
2009-06-05,0.004183
2009-06-04,0.004144
2009-06-03,0.004241
2009-06-02,0.004258
2009-06-01,0.004336
2009-05-29,0.004301
2009-05-28,0.004199
2009-05-27,0.004213
2009-05-26,0.004177
2009-05-22,0.004139
2009-05-21,0.004076
2009-05-20,0.004112
2009-05-19,0.004122
2009-05-18,0.004166
2009-05-15,0.004184
2009-05-14,0.004058
2009-05-13,0.004005
2009-05-12,0.004036
2009-05-11,0.004101
2009-05-08,0.004225
2009-05-07,0.004175
2009-05-06,0.003998
2009-05-05,0.003978
2009-05-01,0.004257
2009-04-30,0.00405
2009-04-29,0.003936
2009-04-28,0.003786
2009-04-27,0.003916
2009-04-24,0.003786
2009-04-23,0.003908
2009-04-22,0.004068
2009-04-21,0.004153
2009-04-20,0.004165
2009-04-17,0.00407
2009-04-16,0.004163
2009-04-15,0.004206
2009-04-14,0.004182
2009-04-09,0.004166
2009-04-08,0.004111
2009-04-07,0.004168
2009-04-06,0.004145
2009-04-03,0.004144
2009-04-02,0.004315
2009-04-01,0.004545
2009-03-31,0.005027
2009-03-30,0.0045
2009-03-27,0.004542
2009-03-26,0.004529
2009-03-25,0.004582
2009-03-24,0.004494
2009-03-23,0.004416
2009-03-20,0.004464
2009-03-19,0.00433
2009-03-18,0.004283
2009-03-17,0.004334
2009-03-16,0.00453
2009-03-13,0.004722
2009-03-12,0.004773
2009-03-11,0.005033
2009-03-10,0.005048
2009-03-09,0.004969
2009-03-06,0.004787
2009-03-05,0.005662
2009-03-04,0.008708
2009-03-03,0.008816
2009-03-02,0.008378
2009-02-27,0.009025
2009-02-26,0.007522
2009-02-25,0.006803
2009-02-24,0.006964
2009-02-23,0.007483
2009-02-20,0.007767
2009-02-19,0.008582
2009-02-18,0.009506
2009-02-17,0.009193
2009-02-16,0.00915
2009-02-13,0.008334
2009-02-12,0.007577
2009-02-11,0.007649
2009-02-10,0.007732
2009-02-09,0.007951
2009-02-06,0.008329
2009-02-05,0.009987
2009-02-04,0.013579
2009-02-03,0.013088
2009-02-02,0.013246
2009-01-30,0.013414
2009-01-29,0.013311
2009-01-28,0.01308
2009-01-27,0.012526
2009-01-26,0.012666
2009-01-23,0.01246
2009-01-22,0.012493
2009-01-21,0.012729
2009-01-20,0.012947
2009-01-19,0.013024
2009-01-16,0.013196
2009-01-15,0.012412
2009-01-14,0.012146
2009-01-13,0.012167
2009-01-12,0.012091
2009-01-09,0.012236
2009-01-08,0.011551
2009-01-07,0.016669
2009-01-06,0.015881
2009-01-05,0.015835
2009-01-02,0.01562
2008-12-31,0.015373
2008-12-30,0.015563
2008-12-29,0.015677
2008-12-24,0.015096
2008-12-23,0.015097
2008-12-22,0.015067
2008-12-19,0.015021
2008-12-18,0.014878
2008-12-17,0.015722
2008-12-16,0.015359
2008-12-15,0.014773
2008-12-12,0.01531
2008-12-11,0.014684
2008-12-10,0.01376
2008-12-09,0.01363
2008-12-08,0.014278
2008-12-05,0.014253
2008-12-04,0.015024
2008-12-03,0.026762
2008-12-02,0.026021
2008-12-01,0.025678
2008-11-28,0.02646
2008-11-27,0.025565
2008-11-26,0.02408
2008-11-25,0.024241
2008-11-24,0.02409
2008-11-21,0.024394
2008-11-20,0.024427
2008-11-19,0.023935
2008-11-18,0.024275
2008-11-17,0.024232
2008-11-14,0.024452
2008-11-13,0.024732
2008-11-12,0.024835
2008-11-11,0.025487
2008-11-10,0.026395
2008-11-07,0.026805
2008-11-06,0.032876
2008-11-05,0.041729
2008-11-04,0.041649
2008-11-03,0.04226
2008-10-31,0.042961
2008-10-30,0.04286
2008-10-29,0.043622
2008-10-28,0.043773
2008-10-27,0.043653
2008-10-24,0.043245
2008-10-23,0.040196
2008-10-22,0.039165
2008-10-21,0.04084
2008-10-20,0.040685
2008-10-17,0.038702
2008-10-16,0.041802
2008-10-15,0.046566
2008-10-14,0.048272
2008-10-13,0.049456
2008-10-10,0.052796
2008-10-09,0.047688
2008-10-08,0.049417
2008-10-07,0.049778
2008-10-06,0.045747
2008-10-03,0.044401
2008-10-02,0.042665
2008-10-01,0.036365
2008-09-30,0.050906
2008-09-29,0.049538
2008-09-26,0.046946
2008-09-25,0.046471
2008-09-24,0.04475
2008-09-23,0.040472
2008-09-22,0.042779
2008-09-19,0.045343
2008-09-18,0.048679
2008-09-17,0.049772
2008-09-16,0.055838
2008-09-15,0.053123
2008-09-12,0.050122
2008-09-11,0.050097
2008-09-10,0.050075
2008-09-09,0.050133
2008-09-08,0.050199
2008-09-05,0.050228
2008-09-04,0.050183
2008-09-03,0.050209
2008-09-02,0.050238
2008-09-01,0.050257
2008-08-29,0.05035
2008-08-28,0.050017
2008-08-27,0.049914
2008-08-26,0.049961
2008-08-22,0.049973
2008-08-21,0.050014
2008-08-20,0.050037
2008-08-19,0.050021
2008-08-18,0.049983
2008-08-15,0.050083
2008-08-14,0.050013
2008-08-13,0.049885
2008-08-12,0.049974
2008-08-11,0.050043
2008-08-08,0.050072
2008-08-07,0.049925
2008-08-06,0.049758
2008-08-05,0.049836
2008-08-04,0.049915
2008-08-01,0.049634
2008-07-31,0.049592
2008-07-30,0.049814
2008-07-29,0.050167
2008-07-28,0.050225
2008-07-25,0.05031
2008-07-24,0.050178
2008-07-23,0.050077
2008-07-22,0.050041
2008-07-21,0.050067
2008-07-18,0.050039
2008-07-17,0.050155
2008-07-16,0.05018
2008-07-15,0.05023
2008-07-14,0.05017
2008-07-11,0.050185
2008-07-10,0.050082
2008-07-09,0.050057
2008-07-08,0.050175
2008-07-07,0.049984
2008-07-04,0.049996
2008-07-03,0.04993
2008-07-02,0.05011
2008-07-01,0.050504
2008-06-30,0.05288
2008-06-27,0.049931
2008-06-26,0.049848
2008-06-25,0.049829
2008-06-24,0.050064
2008-06-23,0.050143
2008-06-20,0.050237
2008-06-19,0.050286
2008-06-18,0.05035
2008-06-17,0.050317
2008-06-16,0.050291
2008-06-13,0.050403
2008-06-12,0.050301
2008-06-11,0.050329
2008-06-10,0.050429
2008-06-09,0.050498
2008-06-06,0.050232
2008-06-05,0.050057
2008-06-04,0.049972
2008-06-03,0.050172
2008-06-02,0.050277
2008-05-30,0.050654
2008-05-29,0.050286
2008-05-28,0.050305
2008-05-27,0.050351
2008-05-23,0.050319
2008-05-22,0.050346
2008-05-21,0.050316
2008-05-20,0.050244
2008-05-19,0.050265
2008-05-16,0.050225
2008-05-15,0.050172
2008-05-14,0.050165
2008-05-13,0.050388
2008-05-12,0.050291
2008-05-09,0.050282
2008-05-08,0.050179
2008-05-07,0.050198
2008-05-06,0.050292
2008-05-02,0.050444
2008-05-01,0.050548
2008-04-30,0.050476
2008-04-29,0.050337
2008-04-28,0.050288
2008-04-25,0.050096
2008-04-24,0.049883
2008-04-23,0.049782
2008-04-22,0.050033
2008-04-21,0.050127
2008-04-18,0.050232
2008-04-17,0.050088
2008-04-16,0.050162
2008-04-15,0.05036
2008-04-14,0.050246
2008-04-11,0.05022
2008-04-10,0.050817
2008-04-09,0.051692
2008-04-08,0.051347
2008-04-07,0.051643
2008-04-04,0.051625
2008-04-03,0.052278
2008-04-02,0.052766
2008-04-01,0.053105
2008-03-31,0.054267
2008-03-28,0.052552
2008-03-27,0.052802
2008-03-26,0.053579
2008-03-25,0.053783
2008-03-20,0.052841
2008-03-19,0.052982
2008-03-18,0.05379
2008-03-17,0.054005
2008-03-14,0.052784
2008-03-13,0.05263
2008-03-12,0.052767
2008-03-11,0.052743
2008-03-10,0.052829
2008-03-07,0.052745
2008-03-06,0.052573
2008-03-05,0.052724
2008-03-04,0.053053
2008-03-03,0.053038
2008-02-29,0.052976
2008-02-28,0.052811
2008-02-27,0.052838
2008-02-26,0.052899
2008-02-25,0.052925
2008-02-22,0.05287
2008-02-21,0.052895
2008-02-20,0.052918
2008-02-19,0.052965
2008-02-18,0.052928
2008-02-15,0.052843
2008-02-14,0.052797
2008-02-13,0.052726
2008-02-12,0.052807
2008-02-11,0.05284
2008-02-08,0.052843
2008-02-07,0.053056
2008-02-06,0.055377
2008-02-05,0.055163
2008-02-04,0.055129
2008-02-01,0.055164
2008-01-31,0.055156
2008-01-30,0.05492
2008-01-29,0.055048
2008-01-28,0.054992
2008-01-25,0.054815
2008-01-24,0.054688
2008-01-23,0.0548
2008-01-22,0.054817
2008-01-21,0.055055
2008-01-18,0.055024
2008-01-17,0.055042
2008-01-16,0.055112
2008-01-15,0.055247
2008-01-14,0.055271
2008-01-11,0.055429
2008-01-10,0.0546
2008-01-09,0.054583
2008-01-08,0.055103
2008-01-07,0.055345
2008-01-04,0.055423
2008-01-03,0.055262
2008-01-02,0.05535
2007-12-31,0.057799
2007-12-28,0.053446
2007-12-27,0.054049
2007-12-24,0.05474
2007-12-21,0.055017
2007-12-20,0.055179
2007-12-19,0.055318
2007-12-18,0.055475
2007-12-17,0.055562
2007-12-14,0.055474
2007-12-13,0.055591
2007-12-12,0.056061
2007-12-11,0.056358
2007-12-10,0.056301
2007-12-07,0.056336
2007-12-06,0.056702
2007-12-05,0.057842
2007-12-04,0.057949
2007-12-03,0.058118
2007-11-30,0.058799
2007-11-29,0.05791
2007-11-28,0.057841
2007-11-27,0.057794
2007-11-26,0.057859
2007-11-23,0.05772
2007-11-22,0.057802
2007-11-21,0.057799
2007-11-20,0.05835
2007-11-19,0.058576
2007-11-16,0.058274
2007-11-15,0.058028
2007-11-14,0.057996
2007-11-13,0.057818
2007-11-12,0.05776
2007-11-09,0.05774
2007-11-08,0.057634
2007-11-07,0.057592
2007-11-06,0.057607
2007-11-05,0.057626
2007-11-02,0.057542
2007-11-01,0.05756
2007-10-31,0.058079
2007-10-30,0.057684
2007-10-29,0.057579
2007-10-26,0.057514
2007-10-25,0.057442
2007-10-24,0.057507
2007-10-23,0.057641
2007-10-22,0.057676
2007-10-19,0.057739
2007-10-18,0.057814
2007-10-17,0.057829
2007-10-16,0.057852
2007-10-15,0.057969
2007-10-12,0.058096
2007-10-11,0.057912
2007-10-10,0.058026
2007-10-09,0.05805
2007-10-08,0.057966
2007-10-05,0.05775
2007-10-04,0.057604
2007-10-03,0.057447
2007-10-02,0.057604
2007-10-01,0.057482
2007-09-28,0.059288
2007-09-27,0.057199
2007-09-26,0.055805
2007-09-25,0.056175
2007-09-24,0.05679
2007-09-21,0.056781
2007-09-20,0.057316
2007-09-19,0.058017
2007-09-18,0.05964
2007-09-17,0.061414
2007-09-14,0.058318
2007-09-13,0.057898
2007-09-12,0.058166
2007-09-11,0.058189
2007-09-10,0.058252
2007-09-07,0.058401
2007-09-06,0.058219
2007-09-05,0.058006
2007-09-04,0.059913
2007-09-03,0.061141
2007-08-31,0.061242
2007-08-30,0.059432
2007-08-29,0.058175
2007-08-28,0.058068
2007-08-24,0.05814
2007-08-23,0.058057
2007-08-22,0.058129
2007-08-21,0.058318
2007-08-20,0.059293
2007-08-17,0.059935
2007-08-16,0.058771
2007-08-15,0.059009
2007-08-14,0.059554
2007-08-13,0.061851
2007-08-10,0.0649
2007-08-09,0.060186
2007-08-08,0.058038
2007-08-07,0.058071
2007-08-06,0.058112
2007-08-03,0.058006
2007-08-02,0.057914
2007-08-01,0.057601
2007-07-31,0.057774
2007-07-30,0.057775
2007-07-27,0.057749
2007-07-26,0.057731
2007-07-25,0.057715
2007-07-24,0.057756
2007-07-23,0.057781
2007-07-20,0.057784
2007-07-19,0.057925
2007-07-18,0.057968
2007-07-17,0.057971
2007-07-16,0.058025
2007-07-13,0.058012
2007-07-12,0.058037
2007-07-11,0.058057
2007-07-10,0.058034
2007-07-09,0.05812
2007-07-06,0.058202
2007-07-05,0.058154
2007-07-04,0.05614
2007-07-03,0.064128
2007-07-02,0.064707
2007-06-29,0.064568
2007-06-28,0.059199
2007-06-27,0.055068
2007-06-26,0.055241
2007-06-25,0.055442
2007-06-22,0.055432
2007-06-21,0.055443
2007-06-20,0.055438
2007-06-19,0.055535
2007-06-18,0.055581
2007-06-15,0.055567
2007-06-14,0.055568
2007-06-13,0.05561
2007-06-12,0.055685
2007-06-11,0.055741
2007-06-08,0.055742
2007-06-07,0.055847
2007-06-06,0.055494
2007-06-05,0.055066
2007-06-04,0.055266
2007-06-01,0.055424
2007-05-31,0.055491
2007-05-30,0.055669
2007-05-29,0.055718
2007-05-25,0.055764
2007-05-24,0.055728
2007-05-23,0.055773
2007-05-22,0.055464
2007-05-21,0.055402
2007-05-18,0.055404
2007-05-17,0.055539
2007-05-16,0.055445
2007-05-15,0.055556
2007-05-14,0.055589
2007-05-11,0.055651
2007-05-10,0.055762
2007-05-09,0.052561
2007-05-08,0.052675
2007-05-04,0.052635
2007-05-03,0.052761
2007-05-02,0.052801
2007-05-01,0.052943
2007-04-30,0.052935
2007-04-27,0.052843
2007-04-26,0.052891
2007-04-25,0.052786
2007-04-24,0.052689
2007-04-23,0.05276
2007-04-20,0.052775
2007-04-19,0.052731
2007-04-18,0.052833
2007-04-17,0.053027
2007-04-16,0.053058
2007-04-13,0.053111
2007-04-12,0.05317
2007-04-11,0.053182
2007-04-10,0.053122
2007-04-05,0.053416
2007-04-04,0.052546
2007-04-03,0.052673
2007-04-02,0.052843
2007-03-30,0.053123
2007-03-29,0.052951
2007-03-28,0.052969
2007-03-27,0.052985
2007-03-26,0.052967
2007-03-23,0.052897
2007-03-22,0.052979
2007-03-21,0.053046
2007-03-20,0.053126
2007-03-19,0.053117
2007-03-16,0.053077
2007-03-15,0.05314
2007-03-14,0.053272
2007-03-13,0.053266
2007-03-12,0.053244
2007-03-09,0.053274
2007-03-08,0.053397
2007-03-07,0.052269
2007-03-06,0.052639
2007-03-05,0.052881
2007-03-02,0.05298
2007-03-01,0.053108
2007-02-28,0.053178
2007-02-27,0.053162
2007-02-26,0.053185
2007-02-23,0.053205
2007-02-22,0.053202
2007-02-21,0.053248
2007-02-20,0.053285
2007-02-19,0.054
2007-02-16,0.053234
2007-02-15,0.053234
2007-02-14,0.053232
2007-02-13,0.053227
2007-02-12,0.053227
2007-02-09,0.053314
2007-02-08,0.053501
2007-02-07,0.052267
2007-02-06,0.05287
2007-02-05,0.053019
2007-02-02,0.053024
2007-02-01,0.053041
2007-01-31,0.053237
2007-01-30,0.053016
2007-01-29,0.053002
2007-01-26,0.053004
2007-01-25,0.053001
2007-01-24,0.053008
2007-01-23,0.053091
2007-01-22,0.053121
